,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
643,Death Of An Optimist // Intro___grandson,2022-01-22 16:47,grandson,Death Of An Optimist // Intro,150726,2022-01-22 16:47:00,0.34,0.539,5,-7.286,1,0.0419,0.631,2.25e-05,0.844,0.159,121.801,audio_features,4tlkasH25ihwA68F1Xw8wI,spotify:track:4tlkasH25ihwA68F1Xw8wI,https://api.spotify.com/v1/tracks/4tlkasH25ihwA68F1Xw8wI,https://api.spotify.com/v1/audio-analysis/4tlkasH25ihwA68F1Xw8wI,150727,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
644,In Over My Head___grandson,2022-01-22 16:50,grandson,In Over My Head,198365,2022-01-22 16:50:00,0.582,0.817,0,-6.475,1,0.0399,0.0017,0.0158,0.575,0.622,155.124,audio_features,3r0mb1tzAcCNoA8YRXuIhZ,spotify:track:3r0mb1tzAcCNoA8YRXuIhZ,https://api.spotify.com/v1/tracks/3r0mb1tzAcCNoA8YRXuIhZ,https://api.spotify.com/v1/audio-analysis/3r0mb1tzAcCNoA8YRXuIhZ,198366,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
645,Identity___grandson,2022-01-22 16:54,grandson,Identity,216000,2022-01-22 16:54:00,0.495,0.731,8,-6.304,1,0.0458,0.000348,0.0,0.0598,0.284,120.004,audio_features,73RdXBA5oTmOr6furSPoti,spotify:track:73RdXBA5oTmOr6furSPoti,https://api.spotify.com/v1/tracks/73RdXBA5oTmOr6furSPoti,https://api.spotify.com/v1/audio-analysis/73RdXBA5oTmOr6furSPoti,216000,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
646,Left Behind___grandson,2022-01-22 16:57,grandson,Left Behind,205425,2022-01-22 16:57:00,0.353,0.802,7,-6.996,1,0.139,0.00711,0.0,0.352,0.447,177.089,audio_features,6Ndu96RYi1fvFBMNCYLIbT,spotify:track:6Ndu96RYi1fvFBMNCYLIbT,https://api.spotify.com/v1/tracks/6Ndu96RYi1fvFBMNCYLIbT,https://api.spotify.com/v1/audio-analysis/6Ndu96RYi1fvFBMNCYLIbT,205426,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
647,Dirty___grandson,2022-01-22 17:07,grandson,Dirty,208296,2022-01-22 17:07:00,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953,audio_features,3pShTDa5E1bPBkrc1mxxGY,spotify:track:3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/tracks/3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/audio-analysis/3pShTDa5E1bPBkrc1mxxGY,208296,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
648,The Ballad of G and X // Interlude___grandson,2022-01-22 17:09,grandson,The Ballad of G and X // Interlude,142273,2022-01-22 17:09:00,0.396,0.746,0,-6.931,0,0.171,0.292,1.37e-06,0.178,0.352,71.923,audio_features,3oFsFnNkVP9SU8K8KKVUTm,spotify:track:3oFsFnNkVP9SU8K8KKVUTm,https://api.spotify.com/v1/tracks/3oFsFnNkVP9SU8K8KKVUTm,https://api.spotify.com/v1/audio-analysis/3oFsFnNkVP9SU8K8KKVUTm,142273,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
649,We Did It!!!___grandson,2022-01-22 17:12,grandson,We Did It!!!,168736,2022-01-22 17:12:00,0.284,0.789,1,-7.927,1,0.473,0.000328,0.00109,0.562,0.597,169.2,audio_features,6nebUmkUoc7fITIKPjS47K,spotify:track:6nebUmkUoc7fITIKPjS47K,https://api.spotify.com/v1/tracks/6nebUmkUoc7fITIKPjS47K,https://api.spotify.com/v1/audio-analysis/6nebUmkUoc7fITIKPjS47K,168736,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
650,WWIII___grandson,2022-01-22 17:15,grandson,WWIII,201985,2022-01-22 17:15:00,0.709,0.642,9,-7.464,0,0.0387,0.0444,2.13e-06,0.143,0.276,120.022,audio_features,1Os2VQpm9aPGEY7yJXlMIP,spotify:track:1Os2VQpm9aPGEY7yJXlMIP,https://api.spotify.com/v1/tracks/1Os2VQpm9aPGEY7yJXlMIP,https://api.spotify.com/v1/audio-analysis/1Os2VQpm9aPGEY7yJXlMIP,201986,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
651,Riptide___grandson,2022-01-22 17:19,grandson,Riptide,192382,2022-01-22 17:19:00,0.484,0.875,2,-5.173,1,0.0686,0.000479,5.25e-05,0.0875,0.395,159.962,audio_features,23GWbiEWeZ1IteR9ijD3hn,spotify:track:23GWbiEWeZ1IteR9ijD3hn,https://api.spotify.com/v1/tracks/23GWbiEWeZ1IteR9ijD3hn,https://api.spotify.com/v1/audio-analysis/23GWbiEWeZ1IteR9ijD3hn,192382,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
652,Pain Shopping___grandson,2022-01-22 17:22,grandson,Pain Shopping,197473,2022-01-22 17:22:00,0.548,0.667,5,-6.721,0,0.0408,0.0541,0.0,0.106,0.412,131.983,audio_features,0qO48c5lYvN1enAH5HBWoa,spotify:track:0qO48c5lYvN1enAH5HBWoa,https://api.spotify.com/v1/tracks/0qO48c5lYvN1enAH5HBWoa,https://api.spotify.com/v1/audio-analysis/0qO48c5lYvN1enAH5HBWoa,197474,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
653,Drop Dead___grandson,2022-01-22 17:25,grandson,Drop Dead,189235,2022-01-22 17:25:00,0.582,0.736,8,-5.969,1,0.0389,0.00381,0.0,0.0663,0.495,148.052,audio_features,4z8pnBPXohWhc7xaH4B5zt,spotify:track:4z8pnBPXohWhc7xaH4B5zt,https://api.spotify.com/v1/tracks/4z8pnBPXohWhc7xaH4B5zt,https://api.spotify.com/v1/audio-analysis/4z8pnBPXohWhc7xaH4B5zt,189236,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
654,Welcome to Paradise // Outro___grandson,2022-01-22 17:29,grandson,Welcome to Paradise // Outro,211031,2022-01-22 17:29:00,0.601,0.67,7,-7.056,1,0.0272,0.0154,0.000144,0.369,0.435,90.046,audio_features,6eYUwNS3OVPbAERHng8wx6,spotify:track:6eYUwNS3OVPbAERHng8wx6,https://api.spotify.com/v1/tracks/6eYUwNS3OVPbAERHng8wx6,https://api.spotify.com/v1/audio-analysis/6eYUwNS3OVPbAERHng8wx6,211032,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
655,Zen (with K.Flay & grandson)___X Ambassadors,2022-01-22 17:32,X Ambassadors,Zen (with K.Flay & grandson),215882,2022-01-22 17:32:00,0.723,0.927,6,-4.326,0,0.106,0.125,0.0,0.0648,0.874,98.017,audio_features,2loEXJRB5ExGcUHYX365R5,spotify:track:2loEXJRB5ExGcUHYX365R5,https://api.spotify.com/v1/tracks/2loEXJRB5ExGcUHYX365R5,https://api.spotify.com/v1/audio-analysis/2loEXJRB5ExGcUHYX365R5,215883,4,Zen (with K.Flay & grandson),2JQbWWpYG6kKppiD6z2FwL
656,Apologize___grandson,2022-01-22 17:36,grandson,Apologize,198693,2022-01-22 17:36:00,0.535,0.836,2,-5.593,1,0.0746,0.00121,0.0,0.102,0.443,85.005,audio_features,1JG8pJ7G8qJiy98DzCBL2E,spotify:track:1JG8pJ7G8qJiy98DzCBL2E,https://api.spotify.com/v1/tracks/1JG8pJ7G8qJiy98DzCBL2E,https://api.spotify.com/v1/audio-analysis/1JG8pJ7G8qJiy98DzCBL2E,198694,4,Apologize,68APloiqzQpJvNubiILIpw
657,Stigmata___grandson,2022-01-22 17:39,grandson,Stigmata,217458,2022-01-22 17:39:00,0.469,0.862,4,-6.48,0,0.109,0.000248,0.000322,0.0661,0.322,87.048,audio_features,2dmPVqFpmhNuggEB3niC9S,spotify:track:2dmPVqFpmhNuggEB3niC9S,https://api.spotify.com/v1/tracks/2dmPVqFpmhNuggEB3niC9S,https://api.spotify.com/v1/audio-analysis/2dmPVqFpmhNuggEB3niC9S,217459,4,a modern tragedy vol. 2,6puy3Q1mjuizTB4i91Xorq
658,Is This What You Wanted___grandson,2022-01-22 17:43,grandson,Is This What You Wanted,222860,2022-01-22 17:43:00,0.493,0.742,1,-7.452,1,0.0823,0.00309,0.000286,0.185,0.182,94.024,audio_features,5mMSj2y7aUBnXdL0AuH4hl,spotify:track:5mMSj2y7aUBnXdL0AuH4hl,https://api.spotify.com/v1/tracks/5mMSj2y7aUBnXdL0AuH4hl,https://api.spotify.com/v1/audio-analysis/5mMSj2y7aUBnXdL0AuH4hl,222861,4,a modern tragedy vol. 2,6puy3Q1mjuizTB4i91Xorq
659,Fallin (Temptation)___grandson,2022-01-22 17:46,grandson,Fallin (Temptation),180442,2022-01-22 17:46:00,0.409,0.595,5,-8.845,1,0.177,0.00997,3.6e-05,0.233,0.152,93.48,audio_features,1pyljdnXoCMK6KBchy8WCk,spotify:track:1pyljdnXoCMK6KBchy8WCk,https://api.spotify.com/v1/tracks/1pyljdnXoCMK6KBchy8WCk,https://api.spotify.com/v1/audio-analysis/1pyljdnXoCMK6KBchy8WCk,180442,3,a modern tragedy vol. 2,6puy3Q1mjuizTB4i91Xorq
660,Darkside___grandson,2022-01-22 17:50,grandson,Darkside,229531,2022-01-22 17:50:00,0.497,0.701,7,-6.834,1,0.119,0.000568,0.000287,0.352,0.18,76.918,audio_features,3JyvSSU0VnlMUsQckyEVfX,spotify:track:3JyvSSU0VnlMUsQckyEVfX,https://api.spotify.com/v1/tracks/3JyvSSU0VnlMUsQckyEVfX,https://api.spotify.com/v1/audio-analysis/3JyvSSU0VnlMUsQckyEVfX,229531,4,a modern tragedy vol. 2,6puy3Q1mjuizTB4i91Xorq
661,Rock Bottom___grandson,2022-01-22 17:53,grandson,Rock Bottom,219207,2022-01-22 17:53:00,0.517,0.702,0,-6.842,1,0.0424,0.000232,0.00165,0.204,0.244,176.088,audio_features,0Fc7ESmkM02PDH5NnPaS5S,spotify:track:0Fc7ESmkM02PDH5NnPaS5S,https://api.spotify.com/v1/tracks/0Fc7ESmkM02PDH5NnPaS5S,https://api.spotify.com/v1/audio-analysis/0Fc7ESmkM02PDH5NnPaS5S,219207,4,Rock Bottom,2BEKXKj00zOhlIH7OJwkO3
662,Oh No!!!___grandson,2022-01-22 17:57,grandson,Oh No!!!,215035,2022-01-22 17:57:00,0.609,0.659,2,-7.218,1,0.0442,0.00592,0.000292,0.161,0.522,80.996,audio_features,1hHn2SG7j8Ux61wWiUcXPq,spotify:track:1hHn2SG7j8Ux61wWiUcXPq,https://api.spotify.com/v1/tracks/1hHn2SG7j8Ux61wWiUcXPq,https://api.spotify.com/v1/audio-analysis/1hHn2SG7j8Ux61wWiUcXPq,215035,4,Oh No!!!,4tZXu9mrH5lukHf9ujbSUp
663,Put Me Under___grandson,2022-01-22 18:00,grandson,Put Me Under,191612,2022-01-22 18:00:00,0.424,0.781,1,-6.652,1,0.109,0.00116,6.3e-05,0.346,0.275,174.228,audio_features,0WaWNS2ePQ79aARfDi6cQ2,spotify:track:0WaWNS2ePQ79aARfDi6cQ2,https://api.spotify.com/v1/tracks/0WaWNS2ePQ79aARfDi6cQ2,https://api.spotify.com/v1/audio-analysis/0WaWNS2ePQ79aARfDi6cQ2,191613,3,a modern tragedy vol. 3,7AyAjjEyQwjpaqMEWMi3Iu
664,Destroy Me___grandson,2022-01-22 18:04,grandson,Destroy Me,223150,2022-01-22 18:04:00,0.495,0.477,4,-9.788,1,0.028,0.14,2.91e-05,0.0687,0.161,80.997,audio_features,0uBNqy6taLbUqTy605rCXV,spotify:track:0uBNqy6taLbUqTy605rCXV,https://api.spotify.com/v1/tracks/0uBNqy6taLbUqTy605rCXV,https://api.spotify.com/v1/audio-analysis/0uBNqy6taLbUqTy605rCXV,223150,4,a modern tragedy vol. 3,7AyAjjEyQwjpaqMEWMi3Iu
665,Die Young___grandson,2022-01-22 18:08,grandson,Die Young,266508,2022-01-22 18:08:00,0.45,0.865,4,-4.261,1,0.0506,0.000866,0.021,0.229,0.226,144.004,audio_features,0C7RjrX0Jtg7qRaqkO8Xpp,spotify:track:0C7RjrX0Jtg7qRaqkO8Xpp,https://api.spotify.com/v1/tracks/0C7RjrX0Jtg7qRaqkO8Xpp,https://api.spotify.com/v1/audio-analysis/0C7RjrX0Jtg7qRaqkO8Xpp,266509,4,a modern tragedy vol. 3,7AyAjjEyQwjpaqMEWMi3Iu
666,Happy Pill___grandson,2022-01-22 18:11,grandson,Happy Pill,163892,2022-01-22 18:11:00,0.666,0.785,7,-6.559,1,0.0678,0.000816,0.356,0.14,0.654,136.025,audio_features,3yxtsBzVlDBzRoBhHS3TpK,spotify:track:3yxtsBzVlDBzRoBhHS3TpK,https://api.spotify.com/v1/tracks/3yxtsBzVlDBzRoBhHS3TpK,https://api.spotify.com/v1/audio-analysis/3yxtsBzVlDBzRoBhHS3TpK,163892,4,Happy Pill,7vW54haYLeVcmepdOzY3M6
667,Dirty___grandson,2022-01-22 18:15,grandson,Dirty,208296,2022-01-22 18:15:00,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953,audio_features,3pShTDa5E1bPBkrc1mxxGY,spotify:track:3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/tracks/3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/audio-analysis/3pShTDa5E1bPBkrc1mxxGY,208296,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
668,Dear God___Confetti,2022-01-22 18:18,Confetti,Dear God,202257,2022-01-22 18:18:00,0.642,0.796,11,-4.26,0,0.171,0.0646,0.0,0.0901,0.46,94.157,audio_features,6U8OunNdqjWHh6zZzTjiBF,spotify:track:6U8OunNdqjWHh6zZzTjiBF,https://api.spotify.com/v1/tracks/6U8OunNdqjWHh6zZzTjiBF,https://api.spotify.com/v1/audio-analysis/6U8OunNdqjWHh6zZzTjiBF,202258,4,Dear God,1wuvzksdw9yLOCgD47NnHC
669,Zen (with K.Flay & grandson)___X Ambassadors,2022-01-22 18:22,X Ambassadors,Zen (with K.Flay & grandson),215882,2022-01-22 18:22:00,0.723,0.927,6,-4.326,0,0.106,0.125,0.0,0.0648,0.874,98.017,audio_features,2loEXJRB5ExGcUHYX365R5,spotify:track:2loEXJRB5ExGcUHYX365R5,https://api.spotify.com/v1/tracks/2loEXJRB5ExGcUHYX365R5,https://api.spotify.com/v1/audio-analysis/2loEXJRB5ExGcUHYX365R5,215883,4,Zen (with K.Flay & grandson),2JQbWWpYG6kKppiD6z2FwL
670,PATCHWERK (with Two Feet)___Sub Urban,2022-01-22 18:24,Sub Urban,PATCHWERK (with Two Feet),141591,2022-01-22 18:24:00,0.822,0.464,8,-8.965,1,0.058,0.192,8.39e-06,0.293,0.773,97.506,audio_features,3oknxh5JkdkyOV7UAE1zOh,spotify:track:3oknxh5JkdkyOV7UAE1zOh,https://api.spotify.com/v1/tracks/3oknxh5JkdkyOV7UAE1zOh,https://api.spotify.com/v1/audio-analysis/3oknxh5JkdkyOV7UAE1zOh,141591,4,PATCHWERK (with Two Feet),51qRLrJfPzxq6y8gEg8q7H
671,Gas Mask___Rare Americans,2022-01-22 18:27,Rare Americans,Gas Mask,194117,2022-01-22 18:27:00,0.632,0.822,1,-6.899,0,0.216,0.0265,0.0,0.388,0.523,172.033,audio_features,4G1fh9Ou6F4rb4HXV4OjLl,spotify:track:4G1fh9Ou6F4rb4HXV4OjLl,https://api.spotify.com/v1/tracks/4G1fh9Ou6F4rb4HXV4OjLl,https://api.spotify.com/v1/audio-analysis/4G1fh9Ou6F4rb4HXV4OjLl,194117,4,Rare Americans 2,3XaGggSCmE8nuUWMm1G5CU
672,Pain Shopping___grandson,2022-01-22 18:30,grandson,Pain Shopping,197473,2022-01-22 18:30:00,0.548,0.667,5,-6.721,0,0.0408,0.0541,0.0,0.106,0.412,131.983,audio_features,0qO48c5lYvN1enAH5HBWoa,spotify:track:0qO48c5lYvN1enAH5HBWoa,https://api.spotify.com/v1/tracks/0qO48c5lYvN1enAH5HBWoa,https://api.spotify.com/v1/audio-analysis/0qO48c5lYvN1enAH5HBWoa,197474,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
673,Born For This___The Score,2022-01-22 18:34,The Score,Born For This,237375,2022-01-22 18:34:00,0.631,0.684,5,-6.27,0,0.0405,0.0576,0.0,0.0938,0.528,129.974,audio_features,5Sco7mbJy7p7vdDtJW10fZ,spotify:track:5Sco7mbJy7p7vdDtJW10fZ,https://api.spotify.com/v1/tracks/5Sco7mbJy7p7vdDtJW10fZ,https://api.spotify.com/v1/audio-analysis/5Sco7mbJy7p7vdDtJW10fZ,234013,4,Pressure,4enE8eppWJ9fQXLqTP2TDE
674,The Fall___half•alive,2022-01-22 18:38,half•alive,The Fall,186945,2022-01-22 18:38:00,0.656,0.741,0,-6.135,1,0.0505,0.0307,0.000147,0.0709,0.549,82.988,audio_features,2VgQLPaAPaJRIXeL0FIW2q,spotify:track:2VgQLPaAPaJRIXeL0FIW2q,https://api.spotify.com/v1/tracks/2VgQLPaAPaJRIXeL0FIW2q,https://api.spotify.com/v1/audio-analysis/2VgQLPaAPaJRIXeL0FIW2q,186946,4,3,6Ae06PksOpCGPcqqwKTF5n
675,Worst in Me___Unlike Pluto,2022-01-22 18:41,Unlike Pluto,Worst in Me,197769,2022-01-22 18:41:00,0.675,0.67,9,-6.476,1,0.0473,0.0517,0.000635,0.0759,0.481,88.024,audio_features,4j29JKO2fFyxWFC384vMup,spotify:track:4j29JKO2fFyxWFC384vMup,https://api.spotify.com/v1/tracks/4j29JKO2fFyxWFC384vMup,https://api.spotify.com/v1/audio-analysis/4j29JKO2fFyxWFC384vMup,197770,4,Worst in Me,7GxMNCxxT7tyTENYtID5ys
676,Hellfire___Barns Courtney,2022-01-22 18:44,Barns Courtney,Hellfire,168853,2022-01-22 18:44:00,0.529,0.847,4,-5.513,0,0.0482,0.244,0.0,0.205,0.69,93.977,audio_features,00RI7b6oZDjx6IQC2eH6bh,spotify:track:00RI7b6oZDjx6IQC2eH6bh,https://api.spotify.com/v1/tracks/00RI7b6oZDjx6IQC2eH6bh,https://api.spotify.com/v1/audio-analysis/00RI7b6oZDjx6IQC2eH6bh,168853,4,The Attractions Of Youth,2pWDyiJFya59ue0391kzSl
677,Blood // Water___grandson,2022-01-22 20:43,grandson,Blood // Water,1010,2022-01-22 20:43:00,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,audio_features,0AUyNF6iFxMNQsNx2nhtrw,spotify:track:0AUyNF6iFxMNQsNx2nhtrw,https://api.spotify.com/v1/tracks/0AUyNF6iFxMNQsNx2nhtrw,https://api.spotify.com/v1/audio-analysis/0AUyNF6iFxMNQsNx2nhtrw,216721,4,Blood // Water,2ih65NyzXsPwEsI1sMdyIy
678,Think I'm Crazy___Two Feet,2022-01-22 20:43,Two Feet,Think I'm Crazy,136946,2022-01-22 20:43:00,0.761,0.799,11,-4.822,0,0.065,0.124,1.3e-05,0.208,0.762,119.975,audio_features,3POWX6Dt5YfjjrYUp3bLaq,spotify:track:3POWX6Dt5YfjjrYUp3bLaq,https://api.spotify.com/v1/tracks/3POWX6Dt5YfjjrYUp3bLaq,https://api.spotify.com/v1/audio-analysis/3POWX6Dt5YfjjrYUp3bLaq,182619,4,Max Maco Is Dead Right?,6wPnQigsvCXa5LrMfEuU6K
679,Blood // Water___grandson,2022-01-23 09:52,grandson,Blood // Water,176360,2022-01-23 09:52:00,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,audio_features,0AUyNF6iFxMNQsNx2nhtrw,spotify:track:0AUyNF6iFxMNQsNx2nhtrw,https://api.spotify.com/v1/tracks/0AUyNF6iFxMNQsNx2nhtrw,https://api.spotify.com/v1/audio-analysis/0AUyNF6iFxMNQsNx2nhtrw,216721,4,Blood // Water,2ih65NyzXsPwEsI1sMdyIy
680,Left Behind___grandson,2022-01-23 16:39,grandson,Left Behind,203888,2022-01-23 16:39:00,0.353,0.802,7,-6.996,1,0.139,0.00711,0.0,0.352,0.447,177.089,audio_features,6Ndu96RYi1fvFBMNCYLIbT,spotify:track:6Ndu96RYi1fvFBMNCYLIbT,https://api.spotify.com/v1/tracks/6Ndu96RYi1fvFBMNCYLIbT,https://api.spotify.com/v1/audio-analysis/6Ndu96RYi1fvFBMNCYLIbT,205426,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
681,Zen (with K.Flay & grandson)___X Ambassadors,2022-01-23 16:42,X Ambassadors,Zen (with K.Flay & grandson),215882,2022-01-23 16:42:00,0.723,0.927,6,-4.326,0,0.106,0.125,0.0,0.0648,0.874,98.017,audio_features,2loEXJRB5ExGcUHYX365R5,spotify:track:2loEXJRB5ExGcUHYX365R5,https://api.spotify.com/v1/tracks/2loEXJRB5ExGcUHYX365R5,https://api.spotify.com/v1/audio-analysis/2loEXJRB5ExGcUHYX365R5,215883,4,Zen (with K.Flay & grandson),2JQbWWpYG6kKppiD6z2FwL
682,Blood // Water___grandson,2022-01-23 16:46,grandson,Blood // Water,214520,2022-01-23 16:46:00,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,audio_features,0AUyNF6iFxMNQsNx2nhtrw,spotify:track:0AUyNF6iFxMNQsNx2nhtrw,https://api.spotify.com/v1/tracks/0AUyNF6iFxMNQsNx2nhtrw,https://api.spotify.com/v1/audio-analysis/0AUyNF6iFxMNQsNx2nhtrw,216721,4,Blood // Water,2ih65NyzXsPwEsI1sMdyIy
683,Dirty___grandson,2022-01-23 16:49,grandson,Dirty,208296,2022-01-23 16:49:00,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953,audio_features,3pShTDa5E1bPBkrc1mxxGY,spotify:track:3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/tracks/3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/audio-analysis/3pShTDa5E1bPBkrc1mxxGY,208296,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
684,Is This What You Wanted___grandson,2022-01-23 16:50,grandson,Is This What You Wanted,44445,2022-01-23 16:50:00,0.493,0.742,1,-7.452,1,0.0823,0.00309,0.000286,0.185,0.182,94.024,audio_features,5mMSj2y7aUBnXdL0AuH4hl,spotify:track:5mMSj2y7aUBnXdL0AuH4hl,https://api.spotify.com/v1/tracks/5mMSj2y7aUBnXdL0AuH4hl,https://api.spotify.com/v1/audio-analysis/5mMSj2y7aUBnXdL0AuH4hl,222861,4,a modern tragedy vol. 2,6puy3Q1mjuizTB4i91Xorq
685,Is This What You Wanted___grandson,2022-01-23 16:53,grandson,Is This What You Wanted,159405,2022-01-23 16:53:00,0.493,0.742,1,-7.452,1,0.0823,0.00309,0.000286,0.185,0.182,94.024,audio_features,5mMSj2y7aUBnXdL0AuH4hl,spotify:track:5mMSj2y7aUBnXdL0AuH4hl,https://api.spotify.com/v1/tracks/5mMSj2y7aUBnXdL0AuH4hl,https://api.spotify.com/v1/audio-analysis/5mMSj2y7aUBnXdL0AuH4hl,222861,4,a modern tragedy vol. 2,6puy3Q1mjuizTB4i91Xorq
686,Identity___grandson,2022-01-23 16:57,grandson,Identity,216000,2022-01-23 16:57:00,0.495,0.731,8,-6.304,1,0.0458,0.000348,0.0,0.0598,0.284,120.004,audio_features,73RdXBA5oTmOr6furSPoti,spotify:track:73RdXBA5oTmOr6furSPoti,https://api.spotify.com/v1/tracks/73RdXBA5oTmOr6furSPoti,https://api.spotify.com/v1/audio-analysis/73RdXBA5oTmOr6furSPoti,216000,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
687,Happy Pill___grandson,2022-01-23 17:00,grandson,Happy Pill,163892,2022-01-23 17:00:00,0.666,0.785,7,-6.559,1,0.0678,0.000816,0.356,0.14,0.654,136.025,audio_features,3yxtsBzVlDBzRoBhHS3TpK,spotify:track:3yxtsBzVlDBzRoBhHS3TpK,https://api.spotify.com/v1/tracks/3yxtsBzVlDBzRoBhHS3TpK,https://api.spotify.com/v1/audio-analysis/3yxtsBzVlDBzRoBhHS3TpK,163892,4,Happy Pill,7vW54haYLeVcmepdOzY3M6
688,Stick Up___grandson,2022-01-23 17:03,grandson,Stick Up,222560,2022-01-23 17:03:00,0.31,0.932,11,-4.764,0,0.262,0.000261,3.71e-06,0.349,0.304,135.944,audio_features,5ZSKZ0wMdlMi4bQ3XZXXsp,spotify:track:5ZSKZ0wMdlMi4bQ3XZXXsp,https://api.spotify.com/v1/tracks/5ZSKZ0wMdlMi4bQ3XZXXsp,https://api.spotify.com/v1/audio-analysis/5ZSKZ0wMdlMi4bQ3XZXXsp,222560,4,a modern tragedy vol. 1,2hjeKa2x3W9F8GwlqBKBWV
689,The Ballad of G and X // Interlude___grandson,2022-01-23 17:06,grandson,The Ballad of G and X // Interlude,142273,2022-01-23 17:06:00,0.396,0.746,0,-6.931,0,0.171,0.292,1.37e-06,0.178,0.352,71.923,audio_features,3oFsFnNkVP9SU8K8KKVUTm,spotify:track:3oFsFnNkVP9SU8K8KKVUTm,https://api.spotify.com/v1/tracks/3oFsFnNkVP9SU8K8KKVUTm,https://api.spotify.com/v1/audio-analysis/3oFsFnNkVP9SU8K8KKVUTm,142273,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
690,Death Of An Optimist // Intro___grandson,2022-01-23 17:08,grandson,Death Of An Optimist // Intro,150726,2022-01-23 17:08:00,0.34,0.539,5,-7.286,1,0.0419,0.631,2.25e-05,0.844,0.159,121.801,audio_features,4tlkasH25ihwA68F1Xw8wI,spotify:track:4tlkasH25ihwA68F1Xw8wI,https://api.spotify.com/v1/tracks/4tlkasH25ihwA68F1Xw8wI,https://api.spotify.com/v1/audio-analysis/4tlkasH25ihwA68F1Xw8wI,150727,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
691,Fallin (Temptation)___grandson,2022-01-23 17:11,grandson,Fallin (Temptation),180442,2022-01-23 17:11:00,0.409,0.595,5,-8.845,1,0.177,0.00997,3.6e-05,0.233,0.152,93.48,audio_features,1pyljdnXoCMK6KBchy8WCk,spotify:track:1pyljdnXoCMK6KBchy8WCk,https://api.spotify.com/v1/tracks/1pyljdnXoCMK6KBchy8WCk,https://api.spotify.com/v1/audio-analysis/1pyljdnXoCMK6KBchy8WCk,180442,3,a modern tragedy vol. 2,6puy3Q1mjuizTB4i91Xorq
692,In Over My Head___grandson,2022-01-23 17:15,grandson,In Over My Head,198365,2022-01-23 17:15:00,0.582,0.817,0,-6.475,1,0.0399,0.0017,0.0158,0.575,0.622,155.124,audio_features,3r0mb1tzAcCNoA8YRXuIhZ,spotify:track:3r0mb1tzAcCNoA8YRXuIhZ,https://api.spotify.com/v1/tracks/3r0mb1tzAcCNoA8YRXuIhZ,https://api.spotify.com/v1/audio-analysis/3r0mb1tzAcCNoA8YRXuIhZ,198366,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
693,Drop Dead___grandson,2022-01-23 17:18,grandson,Drop Dead,189235,2022-01-23 17:18:00,0.582,0.736,8,-5.969,1,0.0389,0.00381,0.0,0.0663,0.495,148.052,audio_features,4z8pnBPXohWhc7xaH4B5zt,spotify:track:4z8pnBPXohWhc7xaH4B5zt,https://api.spotify.com/v1/tracks/4z8pnBPXohWhc7xaH4B5zt,https://api.spotify.com/v1/audio-analysis/4z8pnBPXohWhc7xaH4B5zt,189236,4,Death Of An Optimist,0n5LA95QYWAs9wwkkA8Sji
